"(PDH-CSV 4.0) (GMT Standard Time)(0)","\\SQL01\LogicalDisk(E:\Data_X\tLog_01)\Avg. Disk sec/Read","\\SQL01\LogicalDisk(E:\Data_X\data_01)\Avg. Disk sec/Read","\\SQL01\LogicalDisk(E:\Data_X\backup_01)\Avg. Disk sec/Read","\\SQL01\LogicalDisk(E:)\Avg. Disk sec/Read","\\SQL01\LogicalDisk(C:)\Avg. Disk sec/Read","\\SQL01\LogicalDisk(E:\Data_X\tLog_01)\Avg. Disk sec/Write","\\SQL01\LogicalDisk(E:\Data_X\data_01)\Avg. Disk sec/Write","\\SQL01\LogicalDisk(E:\Data_X\backup_01)\Avg. Disk sec/Write","\\SQL01\LogicalDisk(E:)\Avg. Disk sec/Write","\\SQL01\LogicalDisk(C:)\Avg. Disk sec/Write","\\SQL01\LogicalDisk(E:\Data_X\tLog_01)\Avg. Disk sec/Transfer","\\SQL01\LogicalDisk(E:\Data_X\data_01)\Avg. Disk sec/Transfer","\\SQL01\LogicalDisk(E:\Data_X\backup_01)\Avg. Disk sec/Transfer","\\SQL01\LogicalDisk(E:)\Avg. Disk sec/Transfer","\\SQL01\LogicalDisk(C:)\Avg. Disk sec/Transfer"
"03/18/2017 10:03:53.475","0","0","0","0","0","0","0","0","0","0.0037999242920538781","0","0","0","0","0.0038000639746112986"
"03/18/2017 10:03:55.475","0","0","0","0","0","0","0","0","0","0.00062500960317582259","0","0","0","0","0.00062500960317582259"
"03/18/2017 10:03:57.475","0","0","0","0","0","0","0","0","0","0.00090004455873581696","0","0","0","0","0.00089997471745710696"
"03/18/2017 10:03:59.474","0","0","0","0","0","0","0","0","0","0.00070713296961325695","0","0","0","0","0.00070713296961325695"
"03/18/2017 10:03:59.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:04:01.475","0","0","0","0","0","0","0","0","0","0.00059993658411893131","0","0","0","0","0.00060007626667635131"
"03/18/2017 10:04:03.475","0","0","0","0","0","0","0","0","0","0.0006857216290258758","0","0","0","0","0.0006857216290258758"
"03/18/2017 10:04:05.475","0","0","0","0","0","0","0","0","0","0.0019191491798716959","0","0","0","0","0.0019191491798716959"
"03/18/2017 10:04:07.475","0","0","0","0","0","0","0","0","0","0.0026000511238160155","0","0","0","0","0.0026000511238160155"
"03/18/2017 10:04:09.475","0","0","0","0","0","0.00071011896142604092","0","0","0","0.0016750033873020175","0.00071011896142604092","0","0","0","0.001674980106875781"
"03/18/2017 10:04:11.475","0","0","0","0","0","0.00073714276934239251","0","0","0","0.00079996200634438171","0.00073714276934239251","0","0","0","0.00080010168890180182"
"03/18/2017 10:04:13.474","0","0","0","0","0","0.00093592240784919046","0","0","0","0.0022333378497360235","0.00093592240784919046","0","0","0","0.0022333223294518658"
"03/18/2017 10:04:13.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:04:15.475","0","0","0","0","0","0.0007714960209773725","0","0","0","0","0.0007714960209773725","0","0","0","0"
"03/18/2017 10:04:17.475","0","0","0","0","0","0.00089212875570320569","0","0","0","0.0015222294701949237","0.00089212875570320569","0","0","0","0.0015222294701949237"
"03/18/2017 10:04:19.475","0","0","0","0","0","0.00079259775540347938","0","0","0","0.00073333342645503835","0.00079259816086808723","0","0","0","0.00073333342645503835"
"03/18/2017 10:04:21.475","0","0","0","0","0","0.00073148902778512608","0","0","0","0","0.00073148865971514609","0","0","0","0"
"03/18/2017 10:04:23.475","0","0","0","0","0","0.00087707896130588309","0","0","0","0.00087776519082732581","0.00087707896130588309","0","0","0","0.0008777807111114836"
"03/18/2017 10:04:25.475","0","0","0","0","0","0.0010740096652227704","0","0","0","0.00090011440001452696","0.0010740096652227704","0","0","0","0.00090011440001452696"
"03/18/2017 10:04:27.475","0","0","0","0","0","0.0013161477552961389","0","0","0","0.00069994929523165656","0.0013161477552961389","0","0","0","0.00069994929523165656"
"03/18/2017 10:04:29.474","0","0","0","0","0","0.00093328371482345155","0","0","0","0.0062833404804241884","0.00093328371482345155","0","0","0","0.0062833404804241884"
"03/18/2017 10:04:29.476","0","0","0","0","0","0.00060007626667635131","0","0","0","0","0.00060007626667635131","0","0","0","0"
"03/18/2017 10:04:31.475","0","0","0","0","0","0.00091364346780854679","0","0","0","0","0.00091364346780854679","0","0","0","0"
"03/18/2017 10:04:33.475","0","0","0","0","0","0.0010744525058046515","0","0","0","0.00097143232290297068","0.0010744525058046515","0","0","0","0.00097143232290297068"
"03/18/2017 10:04:35.475","0","0","0","0","0","0.0007836735290324264","0.0011869380600602027","0","0","0.00069999585608412993","0.0007836735290324264","0.0011869368016587845","0","0","0.00069999585608412993"
"03/18/2017 10:04:37.475","0","0.007399962844439726","0","0","0","0.00072128312808205654","0","0","0","0","0.00072128312808205654","0.007399962844439726","0","0","0"
"03/18/2017 10:04:39.475","0","0","0","0","0","0.0009229938855771189","0","0","0","0.00080010168890180182","0.0009229938855771189","0","0","0","0.00079996200634438171"
"03/18/2017 10:04:41.475","0","0","0","0","0","0.00081267311906960246","0","0","0","0.00073333342645503835","0.00081267311906960246","0","0","0","0.00073333342645503835"
"03/18/2017 10:04:43.475","0","0","0","0","0","0.00088302484268079531","0","0","0","0.00063332071534231299","0.00088302484268079531","0","0","0","0.00063332071534231299"
"03/18/2017 10:04:45.474","0","0","0","0","0","0.0008183767878460911","0","0","0","0.00079982232378696171","0.0008183767878460911","0","0","0","0.00080010168890180182"
"03/18/2017 10:04:45.476","0","0","0","0","0","0.00079982232378696171","0","0","0","0","0.00079982232378696171","0","0","0","0"
"03/18/2017 10:04:47.475","0","0","0","0","0","0.00090932669386191965","0","0","0","0","0.00090932669386191965","0","0","0","0"
"03/18/2017 10:04:49.475","0","0","0","0","0","0.0011901724554570386","0","0","0","0","0.0011901724554570386","0","0","0","0"
"03/18/2017 10:04:51.475","0","0","0","0","0","0.0010551016996868156","0","0","0","0","0.0010551016996868156","0","0","0","0"
"03/18/2017 10:04:53.475","0","0","0","0","0","0.0011884371448965423","0","0","0","0","0.0011884371448965423","0","0","0","0"
"03/18/2017 10:04:55.475","0","0","0","0","0","0.0010584966174499283","0","0","0","0","0.0010584966174499283","0","0","0","0"
"03/18/2017 10:04:57.475","0","0","0","0","0","0.00091402970147356555","0","0","0","0","0.00091403011843642357","0","0","0","0"
"03/18/2017 10:04:59.474","0","0","0","0","0","0.0011856392465460228","0","0","0","0","0.0011856392465460228","0","0","0","0"
"03/18/2017 10:04:59.476","0","0","0","0","0","0.00070008897778907656","0","0","0","0","0.00069980961267423656","0","0","0","0"
"03/18/2017 10:05:01.475","0","0","0","0","0","0.0011552065832164285","0","0","0","0.00152000696550353","0.0011552065832164285","0","0","0","0.0015199883411625406"
"03/18/2017 10:05:03.475","0","0","0","0","0.0070249850190457165","0.0011104163396214481","0","0","0.0050000768254065808","0","0.0011104163396214481","0","0","0.0050000768254065808","0.0070250548603244265"
"03/18/2017 10:05:05.475","0","0","0","0","0","0.0011433963716082844","0","0","0.0008333461375677635","0.0025874971539678925","0.0011433963716082844","0","0","0.0008333461375677635","0.0025874971539678925"
"03/18/2017 10:05:07.475","0","0","0","0","0","0.00095784300989727614","0","0","0","0.0022000002793651149","0.00095784300989727614","0","0","0","0.0022000002793651149"
"03/18/2017 10:05:09.475","0","0","0","0","0","0.00095899400485870449","0","0","0","0.00080010168890180182","0.00095899400485870449","0","0","0","0.00079982232378696171"
"03/18/2017 10:05:11.475","0","0","0","0","0","0.00076902931476508917","0","0","0.00079982232378696171","0.0012333038603137177","0.00076902931476508917","0","0","0.00079982232378696171","0.0012333504211661909"
"03/18/2017 10:05:13.475","0","0","0","0","0","0.00073790974761903637","0","0","0","0.00080010168890180182","0.00073790974761903637","0","0","0","0.00080010168890180182"
"03/18/2017 10:05:15.474","0","0","0","0","0","0.0011134855922281645","0","0","0.00063332071534231299","0.00066665828571322141","0.0011134855922281645","0","0","0.00063332071534231299","0.00066665828571322141"
"03/18/2017 10:05:15.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:05:17.475","0","0","0","0","0","0.0010167505053308983","0","0","0","0","0.0010167505053308983","0","0","0","0"
"03/18/2017 10:05:19.475","0","0","0","0","0","0.0009452553164175445","0","0","0","0.0022500066349214775","0.0009452553164175445","0","0","0","0.0022500066349214775"
"03/18/2017 10:05:21.475","0","0","0","0","0","0.0009335219431919773","0","0","0.0010001271111272521","0.001917644314472107","0.0009335219431919773","0","0","0.0010001271111272521","0.001917644314472107"
"03/18/2017 10:05:23.475","0","0","0","0","0","0.0011009751920711818","0","0","0","0","0.0011009756463234012","0","0","0","0"
"03/18/2017 10:05:25.475","0","0","0","0","0","0.0008840607128459975","0","0","0.0020499812126960272","0.0069000389714335203","0.0008840607128459975","0","0","0.0020499812126960272","0.0069000389714335203"
"03/18/2017 10:05:27.475","0","0","0","0","0","0.00093836885267351076","0","0","0","0.00072498739364919285","0.00093836843067182673","0","0","0","0.00072498739364919285"
"03/18/2017 10:05:29.475","0","0","0","0","0","0.0010953685727571952","0","0","0","0","0.0010953685727571952","0","0","0","0"
"03/18/2017 10:05:31.474","0","0","0","0","0","0.00096488428063267557","0","0","0","0.00074118851615465747","0.00096488428063267557","0","0","0","0.00074117208291260811"
"03/18/2017 10:05:31.476","0","0","0","0","0","0.00060007626667635131","0","0","0","0","0.00060007626667635131","0","0","0","0"
"03/18/2017 10:05:33.475","0","0","0","0","0","0.0010201245977564553","0","0","0","0.0012999557206292978","0.0010201245977564553","0","0","0","0.0013000255619080078"
"03/18/2017 10:05:35.475","0","0","0","0","0","0.00077111860760527783","0","0","0","0.0015636319445881835","0.00077111860760527783","0","0","0","0.0015636319445881835"
"03/18/2017 10:05:37.475","0","0","0","0","0","0.00072466486924549847","0","0","0","0.0043000576888962147","0.00072466486924549847","0","0","0","0.0042999878476175047"
"03/18/2017 10:05:39.475","0","0","0","0","0","0.00076807525464889833","0","0","0","0.0012999790010555345","0.00076807525464889833","0","0","0","0.0012999790010555345"
"03/18/2017 10:05:41.475","0","0","0","0","0","0.00083347755607777476","0","0","0","0.00063889249735495557","0.00083347755607777476","0","0","0","0.00063889249735495557"
"03/18/2017 10:05:43.475","0","0","0","0","0","0.00089710372928798873","0.0011327581077175046","0","0","0.00094998107301346954","0.00089710372928798873","0.0011327581077175046","0","0","0.00094998107301346954"
"03/18/2017 10:05:45.474","0","0","0","0","0","0.00069498596172287285","0","0","0","0.00063332071534231299","0.00069498596172287285","0","0","0","0.00063336727619478647"
"03/18/2017 10:05:45.476","0","0","0","0","0","0.00059979690156151131","0","0","0","0","0.00059979690156151131","0","0","0","0"
"03/18/2017 10:05:47.475","0","0","0","0","0","0.0007739364711246583","0","0","0","0.0010998604571251375","0.0007739364711246583","0","0","0","0.0010998604571251375"
"03/18/2017 10:05:49.475","0","0","0","0","0","0.00082980021753101545","0","0","0","0","0.00082980021753101545","0","0","0","0"
"03/18/2017 10:05:51.475","0","0","0","0","0","0.00077060017404446653","0","0","0","0.00069000389714335203","0.00077060017404446653","0","0","0","0.00069000389714335203"
"03/18/2017 10:05:53.475","0","0","0","0","0","0.00096765792661827215","0","0","0","0.00075009533334543914","0.00096765792661827215","0","0","0","0.00074995565078801913"
"03/18/2017 10:05:55.475","0","0","0","0","0","0.00071985693327654844","0","0","0","0.00075998485841077563","0.00071985693327654844","0","0","0","0.00076004073143374367"
"03/18/2017 10:05:57.475","0","0","0","0","0","0.00083488698611783449","0","0","0","0","0.00083488698611783449","0","0","0","0"
"03/18/2017 10:05:59.475","0","0","0","0","0","0.001143666913913595","0","0","0","0.003120005475556251","0.001143667442014001","0","0","0","0.0031199868512152618"
"03/18/2017 10:06:01.474","0","0","0","0","0","0.0010450920403934189","0","0","0","0.0058999118603062679","0.0010450920403934189","0","0","0","0.0059000515428636879"
"03/18/2017 10:06:01.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:06:03.475","0","0","0","0","0","0.0011308089188317857","0","0","0","0.00085000328254009939","0.0011308089188317857","0","0","0","0.00085000328254009939"
"03/18/2017 10:06:05.475","0","0","0","0","0","0.0011290260640348664","0","0","0","0.00080010168890180182","0.0011290255086370239","0","0","0","0.00079982232378696171"
"03/18/2017 10:06:07.475","0","0","0","0","0","0.0010465547760864543","0","0","0","0.00079996200634438171","0.0010465547760864543","0","0","0","0.00080010168890180182"
"03/18/2017 10:06:09.475","0","0","0","0","0","0.0011085386660619903","0","0","0","0.0019999748571396642","0.0011085386660619903","0","0","0","0.0019999748571396642"
"03/18/2017 10:06:11.475","0","0","0","0","0","0.00093827499847749189","0","0","0","0.0012750223841298265","0.00093827499847749189","0","0","0","0.0012750223841298265"
"03/18/2017 10:06:13.475","0","0","0","0","0","0.001152881588420799","0","0","0","0.00074995565078801913","0.001152881588420799","0","0","0","0.00074995565078801913"
"03/18/2017 10:06:15.474","0","0","0","0","0","0.00094726287083769052","0","0","0","0.0012769242158731605","0.00094726287083769052","0","0","0","0.0012769242158731605"
"03/18/2017 10:06:15.476","0","0","0","0","0","0.00059979690156151131","0","0","0","0","0.00060007626667635131","0","0","0","0"
"03/18/2017 10:06:17.475","0","0","0","0","0","0.0012517446649194654","0","0","0","0","0.001251744123514204","0","0","0","0"
"03/18/2017 10:06:19.475","0","0","0","0","0","0.00083794128603121491","0","0","0","0.00062142774331055246","0.00083794128603121491","0","0","0","0.00062142774331055246"
"03/18/2017 10:06:21.475","0","0","0","0","0","0.00070955517495881193","0","0","0","0.00070008897778907656","0.00070955517495881193","0","0","0","0.00070008897778907656"
"03/18/2017 10:06:23.475","0","0","0","0","0","0.0011078559690125471","0","0","0","0.00073333342645503835","0.0011078559690125471","0","0","0","0.00073333342645503835"
"03/18/2017 10:06:25.475","0","0","0","0","0","0.00097916679100530689","0","0","0","0.00080010168890180182","0.00097916679100530689","0","0","0","0.00079982232378696171"
"03/18/2017 10:06:27.475","0","0","0","0","0","0.0010091056203053133","0","0","0","0.00076657787512100003","0.0010091056203053133","0","0","0","0.00076667099682594666"
"03/18/2017 10:06:29.475","0","0","0","0","0","0.0011294820633655843","0","0","0","0.00090000963809646196","0.0011294820633655843","0","0","0","0.00090000963809646196"
"03/18/2017 10:06:31.474","0","0","0","0","0.00065008262223271388","0.00094115367262513063","0","0","0","0.00087497153967892568","0.00094115367262513063","0","0","0","0.00079996200634438171"
"03/18/2017 10:06:31.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:06:33.475","0","0","0","0","0","0.00096894983674712719","0","0","0","0.00080834295978958221","0.00096894983674712719","0","0","0","0.00080834295978958221"
"03/18/2017 10:06:35.475","0","0","0","0","0","0.0010127365272573116","0","0","0","0.00063332071534231299","0.0010127365272573116","0","0","0","0.00063332071534231299"
"03/18/2017 10:06:37.475","0","0","0","0","0","0.00094982689053659409","0","0","0","0","0.00094982737386724281","0","0","0","0"
"03/18/2017 10:06:39.475","0","0","0","0","0","0.0011871921021711345","0","0","0","0.00080010168890180182","0.0011871921021711345","0","0","0","0.00080010168890180182"
"03/18/2017 10:06:41.475","0","0","0","0","0","0.0011858031684108276","0","0","0","0.012699938120627063","0.0011858014439348101","0","0","0","0.012699938120627063"
"03/18/2017 10:06:43.475","0","0","0","0","0","0","0","0","0","0.0017333674158773436","0","0","0","0","0.0017333674158773436"
"03/18/2017 10:06:45.475","0","0","0","0","0","0","0","0","0","0.00079982232378696171","0","0","0","0","0.00079982232378696171"
"03/18/2017 10:06:47.474","0","0","0","0","0","0","0","0","0","0.0014250414507989144","0","0","0","0","0.0014250414507989144"
"03/18/2017 10:06:47.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:06:49.475","0","0","0","0","0","0","0","0","0","0.00066665828571322141","0","0","0","0","0.00066665828571322141"
"03/18/2017 10:06:51.475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:06:53.475","0","0","0","0","0","0.00093335884868048875","0","0","0","0","0.00093335884868048875","0","0","0","0"
"03/18/2017 10:06:55.475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:06:57.475","0","0","0","0","0","0","0","0","0","0.00089983503489968696","0","0","0","0","0.00089983503489968696"
"03/18/2017 10:06:59.475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:07:01.474","0","0","0","0","0","0","0","0","0","0.0014333292825391682","0","0","0","0","0.0014333292825391682"
"03/18/2017 10:07:01.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:07:03.475","0","0","0","0","0","0","0","0","0","0.00090011440001452696","0","0","0","0","0.00090011440001452696"
"03/18/2017 10:07:05.475","0","0","0","0","0","0","0","0","0","0.0027584880412096224","0","0","0","0","0.0027584880412096224"
"03/18/2017 10:07:07.475","0","0","0","0","0","0","0","0","0","0.0012000407873067665","0","0","0","0","0.0012000407873067665"
"03/18/2017 10:07:09.475","0","0","0","0","0","0.0012276556707482985","0","0","0","0.00063332071534231299","0.0012276556707482985","0","0","0","0.00063332071534231299"
"03/18/2017 10:07:11.475","0","0","0","0","0","0.0010946118462908611","0","0","0","0.00069980961267423656","0.0010946118462908611","0","0","0","0.00070008897778907656"
"03/18/2017 10:07:13.475","0","0","0","0","0","0.0011219734805355465","0","0","0","0","0.001121974000768535","0","0","0","0"
"03/18/2017 10:07:15.475","0","0","0","0","0","0.0010212121226230563","0","0","0","0","0.0010212121226230563","0","0","0","0"
"03/18/2017 10:07:17.474","0","0","0","0","0","0.00078091848407919353","0","0","0","0.00080000856719685508","0.00078091808326841183","0","0","0","0.00079991544549190845"
"03/18/2017 10:07:17.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:07:19.475","0","0","0","0","0","0.00084035948009129609","0","0","0","0.0013500319174643706","0.00084035948009129609","0","0","0","0.0013500319174643706"
"03/18/2017 10:07:21.475","0","0","0","0","0","0.00078899341156030947","0.0011658987655621576","0","0","0.0028272765494954349","0.0007889938508136347","0.0011658987655621576","0","0","0.0028272765494954349"
"03/18/2017 10:07:23.475","0","0","0","0","0","0.00080625032190142555","0","0","0","0","0.00080624995040526218","0","0","0","0"
"03/18/2017 10:07:25.475","0","0","0","0","0","0.00079242167955858049","0","0","0","0.00089983503489968696","0.00079242167955858049","0","0","0","0.00090011440001452696"
"03/18/2017 10:07:27.475","0","0","0","0","0","0.00078608687230732768","0","0","0","0.00066675140741816804","0.00078608687230732768","0","0","0","0.00066665828571322141"
"03/18/2017 10:07:29.475","0","0","0","0","0","0.001109846929948493","0","0","0","0","0.0011098474042525929","0","0","0","0"
"03/18/2017 10:07:31.475","0","0","0","0","0","0.00095572320416909679","0","0","0","0","0.00095572278343850222","0","0","0","0"
"03/18/2017 10:07:33.474","0","0","0","0","0","0.0011652244566568732","0","0","0","0.00064994293967529388","0.0011652244566568732","0","0","0","0.00064994293967529388"
"03/18/2017 10:07:33.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:07:35.475","0","0","0","0","0","0.0010856113289025692","0","0","0","0.0011332911492009925","0.0010856118313578116","0","0","0","0.0011332911492009925"
"03/18/2017 10:07:37.475","0","0","0","0","0.00049978419044878605","0.0010494659759893788","0","0","0","0.0014250414507989144","0.0010494655494777531","0","0","0","0.0012400458717518566"
"03/18/2017 10:07:39.475","0","0","0","0","0","0.00094449468767745994","0","0","0","0.0018666711365085042","0.00094449468767745994","0","0","0","0.0018666711365085042"
"03/18/2017 10:07:41.475","0","0","0","0","0","0.00073886461174187069","0","0","0","0.00093332159999851005","0.00073886461174187069","0","0","0","0.00093332159999851005"
"03/18/2017 10:07:43.475","0","0","0","0","0","0.00072801799512692733","0","0","0","0.0034001528127178176","0.00072801799512692733","0","0","0","0.0034001528127178176"
"03/18/2017 10:07:45.475","0","0","0","0","0","0.0008123768584555527","0","0","0","0.0016000171343937102","0.0008123768584555527","0","0","0","0.0015999240126887634"
"03/18/2017 10:07:47.474","0","0","0","0","0","0.00072953547540012466","0","0","0","0.00069994929523165656","0.00072953606477800406","0","0","0","0.00070008897778907656"
"03/18/2017 10:07:47.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:07:49.475","0","0","0","0","0","0.00082047756955415895","0","0","0","0.0031333591280456037","0.00082047701415631621","0","0","0","0.0031333591280456037"
"03/18/2017 10:07:51.475","0","0","0","0","0","0.0010133231554874977","0","0","0","0.00071425678004167722","0.0010133231554874977","0","0","0","0.00071425678004167722"
"03/18/2017 10:07:53.475","0","0","0","0","0","0.0011033441120772477","0","0","0","0.0017600002234920919","0.0011033441120772477","0","0","0","0.0017600002234920919"
"03/18/2017 10:07:55.475","0","0","0","0","0","0.001209700218000621","0","0","0","0","0.001209700218000621","0","0","0","0"
"03/18/2017 10:07:57.475","0","0","0","0","0","0.0014160000194085238","0","0","0","0","0.0014160000194085238","0","0","0","0"
"03/18/2017 10:07:59.475","0","0","0","0","0","0.00096911548918874495","0","0","0","0.00066668156613945804","0.00096911548918874495","0","0","0","0.00066668156613945804"
"03/18/2017 10:08:01.475","0","0","0","0","0","0.00084032683998095238","0","0","0","0.00075711937051855963","0.00084032722058737604","0","0","0","0.00075711937051855963"
"03/18/2017 10:08:03.474","0","0","0","0","0","0.0010074370176210961","0","0","0","0.00061428397823107207","0.0010074365755876865","0","0","0","0.00061428397823107207"
"03/18/2017 10:08:03.476","0","0","0","0","0","0.0012998858793505878","0","0","0","0","0.0012998858793505878","0","0","0","0"
"03/18/2017 10:08:05.475","0","0","0","0","0","0.0011093442158105588","0","0","0","0.00075009533334543914","0.0011093442158105588","0","0","0","0.00075009533334543914"
"03/18/2017 10:08:07.475","0","0","0","0","0","0.00097056740907351538","0","0","0","0.00069980961267423656","0.00097056740907351538","0","0","0","0.00069980961267423656"
"03/18/2017 10:08:09.475","0","0","0","0","0","0.0012126296850241908","0","0","0","0.00076667099682594666","0.0012126296850241908","0","0","0","0.00076667099682594666"
"03/18/2017 10:08:11.475","0","0","0","0","0","0.00078486686371276565","0","0","0","0.0054499943428564243","0.00078486686371276565","0","0","0","0.0054499943428564243"
"03/18/2017 10:08:13.475","0","0","0","0","0.0023222380373917792","0.0007435093306523634","0","0","0","0.0014000382730207331","0.0007435093306523634","0","0","0","0.002038462774114931"
"03/18/2017 10:08:15.475","0","0","0","0","0","0.00084226806091747372","0","0","0","0.00079982232378696171","0.00084226806091747372","0","0","0","0.00080010168890180182"
"03/18/2017 10:08:17.474","0","0","0","0","0","0.00074765198175842976","0","0","0","0.0011240087776519083","0.00074765198175842976","0","0","0","0.0011239976030473146"
"03/18/2017 10:08:17.476","0","0","0","0","0","0.00060007626667635131","0","0","0","0","0.00060007626667635131","0","0","0","0"
"03/18/2017 10:08:19.475","0","0","0","0","0","0.000762932321456012","0","0","0","0.00066665828571322141","0.000762932321456012","0","0","0","0.00066665828571322141"
"03/18/2017 10:08:21.475","0","0","0","0","0","0.00070043185324657089","0","0","0","0.00079982232378696171","0.00070043185324657089","0","0","0","0.00080010168890180182"
"03/18/2017 10:08:23.475","0","0","0","0","0","0.00082344643224824222","0","0","0","0.0008150058177785165","0.00082344643224824222","0","0","0","0.00081499184952277454"
"03/18/2017 10:08:25.475","0","0","0","0","0","0.00089899647238942315","0","0","0","0.00090011440001452696","0.00089899647238942315","0","0","0","0.00090011440001452696"
"03/18/2017 10:08:27.475","0","0","0","0","0","0.0010949300535686515","0.0017115375392754222","0","0","0.00088180328657819522","0.0010949300535686515","0.0017115375392754222","0","0","0.000881828683406817"
"03/18/2017 10:08:29.475","0","0","0","0","0","0.00092442460397244592","0.001318748844708848","0","0","0.00090002127830958033","0.00092442460397244592","0.001318748844708848","0","0","0.00089997471745710707"
"03/18/2017 10:08:31.475","0","0","0","0","0","0.00095288485848598942","0","0","0","0.00089983503489968696","0.00095288485848598942","0","0","0","0.00090011440001452696"
"03/18/2017 10:08:33.474","0","0","0","0","0","0.00097972134903926322","0","0","0","0.00068889885291131814","0.00097972134903926322","0","0","0","0.00068888333262716035"
"03/18/2017 10:08:33.476","0","0","0","0","0","0.00060007626667635131","0","0","0","0","0.00060007626667635131","0","0","0","0"
"03/18/2017 10:08:35.475","0","0","0","0","0","0.00093155253634363507","0","0","0","0.00079996200634438171","0.00093155253634363507","0","0","0","0.00079996200634438171"
"03/18/2017 10:08:37.475","0","0","0","0","0","0.00096017352703376736","0","0","0","0.0018500256317492865","0.00096017401288614099","0","0","0","0.0018500256317492865"
"03/18/2017 10:08:39.475","0","0","0","0","0","0.0011576843308003495","0","0","0","0.0020199773993622096","0.0011576837426632656","0","0","0","0.0020199773993622096"
"03/18/2017 10:08:41.475","0","0","0","0","0","0.001208650452814843","0","0","0","0","0.001208650452814843","0","0","0","0"
"03/18/2017 10:08:43.475","0","0","0","0","0","0.00095249561724029667","0","0","0","0.00080000856719685508","0.00095249561724029667","0","0","0","0.00080000856719685508"
"03/18/2017 10:08:45.475","0","0","0","0","0","0.00085146198503666538","0","0","0","0.00074995565078801913","0.00085146198503666538","0","0","0","0.00075009533334543914"
"03/18/2017 10:08:47.475","0","0","0","0","0","0.0010646954984582324","0","0","0","0","0.0010646954984582324","0","0","0","0"
"03/18/2017 10:08:49.474","0","0","0","0","0","0.0010968576694305077","0","0","0","0.0025199850819028675","0.0010968576694305077","0","0","0","0.0025199850819028675"
"03/18/2017 10:08:49.476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03/18/2017 10:08:51.475","0","0","0","0","0","0.0010273993736694669","0","0","0","0","0.0010273993736694669","0","0","0","0"
"03/18/2017 10:08:53.475","0","0","0","0","0","0.0010818000611809602","0","0","0","0.00080010168890180182","0.0010818000611809602","0","0","0","0.00079982232378696171"
"03/18/2017 10:08:55.475","0","0","0","0","0","0.0014331954560889665","0","0","0","0","0.0014331954560889665","0","0","0","0"
"03/18/2017 10:08:57.475","0","0","0","0","0","0.0013170255578542067","0","0","0","0.00074995565078801913","0.0013170255578542067","0","0","0","0.00075009533334543914"
"03/18/2017 10:08:59.475","0","0","0","0","0","0.00232437375576529","0","0","0","0.0028999961354492444","0.00232437375576529","0","0","0","0.0028999961354492444"
"03/18/2017 10:09:01.475","0","0","0","0","0","0.0018793177192676105","0","0","0","0.014050109720648853","0.0018793177192676105","0","0","0","0.014049970038091433"
"03/18/2017 10:09:03.474","0","0","0","0","0","0.0011502773399759507","0","0","0","0","0.0011502773399759507","0","0","0","0"
"03/18/2017 10:09:03.476","0","0","0","0","0","0.00089983503489968696","0","0","0","0","0.00089983503489968696","0","0","0","0"
"03/18/2017 10:09:05.475","0","0","0","0","0","0.0011172000910730276","0","0","0","0.00084996836190074439","0.0011172000910730276","0","0","0","0.00084996836190074439"
"03/18/2017 10:09:07.475","0","0","0","0","0","0.0010010545640304733","0","0","0","0.00075998485841077563","0.0010010545640304733","0","0","0","0.00076004073143374367"
"03/18/2017 10:09:09.475","0","0","0","0","0","0.0010998107216690864","0","0","0","0.0020002542222545042","0.0010998107216690864","0","0","0","0.0019999748571396642"
"03/18/2017 10:09:11.475","0","0","0","0","0","0.00089332258548967247","0","0","0","0.00069980961267423656","0.00089332258548967247","0","0","0","0.00070008897778907656"
"03/18/2017 10:09:13.475","0","0","0","0","0","0.0011545070848091256","0","0","0","0","0.0011545070848091256","0","0","0","0"
"03/18/2017 10:09:15.475","0","0","0","0","0","0.0010181664609216707","0","0","0","0.0010001271111272521","0.0010181664609216707","0","0","0","0.00099984774601241211"
"03/18/2017 10:09:17.475","0","0","0","0","0","0.00093632073385244814","0","0","0","0.00066665828571322141","0.00093632073385244814","0","0","0","0.00066665828571322141"
