ServerName,TheDate,TheTime,WaitType,Requests,Wait Time(ms), Wait Time (ms)/sec, Signal Wait Time (ms), Signal Wait Time (ms)/sec
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,901027,16,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,MSQL_XP,26614,14,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_GETPROCADDRESS,26614,14,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778873,13,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_QUERYREGISTRY,40069,8,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PAGEIOLATCH_UP,209585,8,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_REPORTEVENT,94487,8,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1093224,7,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911939,7,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69021,5,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_DECRYPTMESSAGE,812020,3,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,69021,1,0.000,0,0.000
KUKN0016,2017-03-18,10:55:00,PREEMPTIVE_OS_REVERTTOSELF,121739,1,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,WRITELOG,483479086,92126,0.307,4738,0.016
KUKN0016,2017-03-18,10:50:00,ASYNC_NETWORK_IO,23846329,557,0.002,10,0.000
KUKN0016,2017-03-18,10:50:00,SOS_SCHEDULER_YIELD,51279063,243,0.001,236,0.001
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1093138,131,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2858021,95,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,MSQL_XP,26610,54,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PAGEIOLATCH_SH,1835589,54,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_GETPROCADDRESS,26610,54,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781356,51,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233376,29,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900932,14,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_QUERYREGISTRY,40064,10,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778792,8,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PAGEIOLATCH_UP,209575,8,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PAGEIOLATCH_EX,187700,8,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_REPORTEVENT,94477,8,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911849,7,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69013,3,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,69013,1,0.000,0,0.000
KUKN0016,2017-03-18,10:50:00,IO_COMPLETION,86100,1,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,WRITELOG,483401140,83978,0.280,3913,0.013
KUKN0016,2017-03-18,10:45:00,ASYNC_NETWORK_IO,23846084,831,0.003,8,0.000
KUKN0016,2017-03-18,10:45:00,SOS_SCHEDULER_YIELD,51275499,167,0.001,159,0.001
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2857747,101,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781284,32,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233346,26,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1093059,13,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_GETPROCADDRESS,26596,12,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911767,12,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900849,12,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,MSQL_XP,26596,12,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778723,10,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_QUERYREGISTRY,40059,10,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_REPORTEVENT,94467,7,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PAGEIOLATCH_UP,209567,5,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69007,4,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,69007,1,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811862,1,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PREEMPTIVE_OLEDBOPS,30151,1,0.000,0,0.000
KUKN0016,2017-03-18,10:45:00,PAGELATCH_UP,76267,1,0.000,1,0.000
KUKN0016,2017-03-18,10:40:00,WRITELOG,483328929,74628,0.249,2862,0.010
KUKN0016,2017-03-18,10:40:00,ASYNC_NETWORK_IO,23845466,672,0.002,12,0.000
KUKN0016,2017-03-18,10:40:00,SOS_SCHEDULER_YIELD,51270992,311,0.001,309,0.001
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2857473,111,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781216,33,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233316,24,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_GETPROCADDRESS,26592,23,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,MSQL_XP,26592,23,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778655,12,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_QUERYREGISTRY,40054,10,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900766,9,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911684,8,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PAGEIOLATCH_EX,187697,6,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PAGEIOLATCH_UP,209561,4,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_REPORTEVENT,94457,4,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68999,3,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092981,2,0.000,0,0.000
KUKN0016,2017-03-18,10:40:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811789,1,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,WRITELOG,483266059,88033,0.293,4344,0.014
KUKN0016,2017-03-18,10:35:00,ASYNC_NETWORK_IO,23844907,781,0.003,15,0.000
KUKN0016,2017-03-18,10:35:00,SOS_SCHEDULER_YIELD,51268001,253,0.001,244,0.001
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2857205,212,0.001,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781150,44,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PAGEIOLATCH_SH,1835581,35,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233286,30,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PAGEIOLATCH_EX,187695,22,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900685,14,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911604,14,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_GETPROCADDRESS,26588,12,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,MSQL_XP,26588,12,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092906,12,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778589,10,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_QUERYREGISTRY,40049,9,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PAGEIOLATCH_UP,209555,8,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_REPORTEVENT,94447,7,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811718,3,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68995,1,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,PAGELATCH_SH,272019,1,0.000,0,0.000
KUKN0016,2017-03-18,10:35:00,IO_COMPLETION,86099,1,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,WRITELOG,483194190,90187,0.301,3666,0.012
KUKN0016,2017-03-18,10:30:00,ASYNC_NETWORK_IO,23844422,607,0.002,14,0.000
KUKN0016,2017-03-18,10:30:00,SOS_SCHEDULER_YIELD,51263650,112,0.000,102,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2856919,109,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233258,33,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781076,32,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_GETPROCADDRESS,26584,18,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,MSQL_XP,26584,18,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900597,11,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_REPORTEVENT,94437,10,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_QUERYREGISTRY,40044,8,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911510,8,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778515,7,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092816,7,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PAGEIOLATCH_UP,209547,4,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811640,2,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68987,2,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23389,1,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OLEDBOPS,30141,1,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PAGEIOLATCH_EX,187683,1,0.000,0,0.000
KUKN0016,2017-03-18,10:30:00,PREEMPTIVE_OS_REVERTTOSELF,121666,1,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,WRITELOG,483115609,84802,0.283,3731,0.012
KUKN0016,2017-03-18,10:25:00,ASYNC_NETWORK_IO,23843975,336,0.001,23,0.000
KUKN0016,2017-03-18,10:25:00,SOS_SCHEDULER_YIELD,51259437,159,0.001,156,0.001
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2856645,101,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233228,36,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,781008,35,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PAGEIOLATCH_UP,209541,20,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,MSQL_XP,26580,19,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_GETPROCADDRESS,26580,19,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900514,15,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_REPORTEVENT,94427,9,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092743,8,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_QUERYREGISTRY,40039,7,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68985,6,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911432,5,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778447,4,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PAGEIOLATCH_EX,187682,4,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811567,2,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,CMEMTHREAD,27719,1,0.000,0,0.000
KUKN0016,2017-03-18,10:25:00,PREEMPTIVE_OLEDBOPS,30138,1,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,WRITELOG,483040119,74793,0.249,2663,0.009
KUKN0016,2017-03-18,10:20:00,ASYNC_NETWORK_IO,23843708,796,0.003,15,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2856368,85,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,SOS_SCHEDULER_YIELD,51255828,50,0.000,47,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780939,31,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_GETPROCADDRESS,26576,25,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233198,25,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,MSQL_XP,26576,25,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900430,12,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PAGEIOLATCH_UP,209533,12,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_QUERYREGISTRY,40034,8,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778378,8,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911349,8,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092665,7,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_REPORTEVENT,94417,6,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PAGEIOLATCH_EX,187680,4,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68977,2,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811493,1,0.000,0,0.000
KUKN0016,2017-03-18,10:20:00,PREEMPTIVE_OS_REVERTTOSELF,121636,1,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,WRITELOG,482970317,82638,0.275,2663,0.009
KUKN0016,2017-03-18,10:15:00,ASYNC_NETWORK_IO,23843069,583,0.002,12,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2856103,111,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,SOS_SCHEDULER_YIELD,51251680,63,0.000,62,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780874,34,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233168,23,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_GETPROCADDRESS,26572,13,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,MSQL_XP,26572,13,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900350,12,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778313,8,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092583,8,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911262,7,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PAGEIOLATCH_EX,187678,6,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_QUERYREGISTRY,40029,5,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_REPORTEVENT,94407,5,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68973,4,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PAGEIOLATCH_UP,209525,4,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811423,3,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PREEMPTIVE_OLEDBOPS,30131,1,0.000,0,0.000
KUKN0016,2017-03-18,10:15:00,PAGELATCH_EX,726459,1,0.000,1,0.000
KUKN0016,2017-03-18,10:10:00,WRITELOG,482888419,81362,0.271,2676,0.009
KUKN0016,2017-03-18,10:10:00,ASYNC_NETWORK_IO,23842592,917,0.003,10,0.000
KUKN0016,2017-03-18,10:10:00,SOS_SCHEDULER_YIELD,51248283,185,0.001,182,0.001
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2855799,95,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780794,36,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233140,26,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_GETPROCADDRESS,26568,14,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900256,14,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PAGEIOLATCH_UP,209518,14,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,MSQL_XP,26568,14,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911174,10,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092499,9,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778233,7,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_QUERYREGISTRY,40024,7,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_REPORTEVENT,94397,5,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68965,3,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,68965,1,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OLEDBOPS,30128,1,0.000,0,0.000
KUKN0016,2017-03-18,10:10:00,PREEMPTIVE_OS_REVERTTOSELF,121607,1,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,WRITELOG,482813562,73177,0.244,2544,0.008
KUKN0016,2017-03-18,10:05:00,BACKUPIO,3184985,8593,0.029,107,0.000
KUKN0016,2017-03-18,10:05:00,BACKUPTHREAD,80506,2894,0.010,13,0.000
KUKN0016,2017-03-18,10:05:00,ASYNC_NETWORK_IO,23841984,1219,0.004,23,0.000
KUKN0016,2017-03-18,10:05:00,MSQL_XP,26564,143,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_GETPROCADDRESS,26564,143,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,SOS_SCHEDULER_YIELD,51245346,140,0.000,136,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_FILEOPS,43345,138,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2855532,111,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PAGEIOLATCH_EX,187675,64,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PAGEIOLATCH_SH,1835578,40,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233108,36,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780729,31,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_GETFILEATTRIBUTES,52916,27,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900175,20,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_CREATEFILE,26479,19,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PAGEIOLATCH_UP,209508,15,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_GETVOLUMEPATHNAME,6686,13,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_QUERYREGISTRY,40019,7,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778168,7,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,911089,6,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_GETVOLUMENAMEFORVOLUMEMOUNTPOINT,5216,6,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_REPORTEVENT,94387,6,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092419,5,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68961,4,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_GETDISKFREESPACE,11945,3,0.000,0,0.000
KUKN0016,2017-03-18,10:05:00,PAGELATCH_SH,271937,3,0.000,3,0.000
KUKN0016,2017-03-18,10:05:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23365,1,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,WRITELOG,482743146,86919,0.290,2946,0.010
KUKN0016,2017-03-18,10:00:00,ASYNC_NETWORK_IO,23840947,928,0.003,22,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1092336,121,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2855185,97,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,SOS_SCHEDULER_YIELD,51241445,94,0.000,89,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,233068,31,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,780652,24,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_GETPROCADDRESS,26545,19,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,MSQL_XP,26545,19,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,900068,13,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PAGEIOLATCH_EX,187667,12,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PAGEIOLATCH_UP,209488,8,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,910997,7,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PAGEIOLATCH_SH,1835573,6,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_QUERYREGISTRY,40014,5,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_REPORTEVENT,94372,4,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,778091,3,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_DECRYPTMESSAGE,811183,2,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,68951,2,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23356,1,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,LCK_M_X,1229,1,0.000,0,0.000
KUKN0016,2017-03-18,10:00:00,PAGELATCH_SH,271883,1,0.000,1,0.000
KUKN0016,2017-03-18,10:00:00,PREEMPTIVE_OS_REVERTTOSELF,121561,1,0.000,0,0.000
